#18001.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5804822.442183,494036.865238,0.000000,-668.912986,8648.376437,0.000000
#18059.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5803461.214877,511331.600149,0.000000,-692.313429,8646.349776,0.000000
#18061.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5802053.193906,528622.212164,0.000000,-715.706621,8644.253546,0.000000
#18063.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5800598.394015,545908.562178,0.000000,-739.092318,8642.087778,0.000000
#18065.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5799096.830437,563190.511149,0.000000,-762.470278,8639.852507,0.000000
#18067.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5797548.518891,580467.920103,0.000000,-785.840255,8637.547766,0.000000
#18069.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5795953.475585,597740.650137,0.000000,-809.202008,8635.173590,0.000000
#18071.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5794311.717211,615008.562416,0.000000,-832.555292,8632.730017,0.000000
#18073.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5792623.260951,632271.518182,0.000000,-855.899864,8630.217082,0.000000
#18075.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5790888.124469,649529.378752,0.000000,-879.235483,8627.634824,0.000000
#18077.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5789106.325917,666782.005518,0.000000,-902.561904,8624.983284,0.000000
#18079.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5787277.883932,684029.259955,0.000000,-925.878886,8622.262501,0.000000
#18081.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5785402.817633,701271.003620,0.000000,-949.186187,8619.472516,0.000000
#18083.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5783481.146627,718507.098151,0.000000,-972.483564,8616.613373,0.000000
#18085.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5781512.891001,735737.405275,0.000000,-995.770776,8613.685115,0.000000
#18087.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5779498.071327,752961.786807,0.000000,-1019.047582,8610.687786,0.000000
#18089.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5777436.708660,770180.104650,0.000000,-1042.313739,8607.621432,0.000000
#18091.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5775328.824536,787392.220802,0.000000,-1065.569008,8604.486101,0.000000
#18093.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5773174.440974,804597.997355,0.000000,-1088.813148,8601.281838,0.000000
#18095.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5770973.580474,821797.296495,0.000000,-1112.045917,8598.008695,0.000000
#18097.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5768726.266014,838989.980510,0.000000,-1135.267076,8594.666719,0.000000
#18099.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5766432.521056,856175.911786,0.000000,-1158.476385,8591.255963,0.000000
#18101.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5764092.369540,873354.952814,0.000000,-1181.673605,8587.776477,0.000000
#18103.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5761705.835883,890526.966188,0.000000,-1204.858496,8584.228315,0.000000
#18105.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5759272.944983,907691.814609,0.000000,-1228.030818,8580.611531,0.000000
#18107.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5756793.722215,924849.360888,0.000000,-1251.190334,8576.926180,0.000000
#18109.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5754268.193431,941999.467945,0.000000,-1274.336804,8573.172317,0.000000
#18111.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5751696.384960,959141.998815,0.000000,-1297.469992,8569.350000,0.000000
#18113.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5749078.323606,976276.816647,0.000000,-1320.589658,8565.459286,0.000000
#18115.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5746414.036649,993403.784706,0.000000,-1343.695565,8561.500235,0.000000
#18117.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5743703.551844,1010522.766377,0.000000,-1366.787476,8557.472906,0.000000
#18119.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5740946.897420,1027633.625167,0.000000,-1389.865154,8553.377361,0.000000
#18121.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5738144.102078,1044736.224705,0.000000,-1412.928364,8549.213661,0.000000
#18123.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5735295.194994,1061830.428744,0.000000,-1435.976867,8544.981871,0.000000
#18125.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5732400.205814,1078916.101167,0.000000,-1459.010430,8540.682053,0.000000
#18127.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5729459.164657,1095993.105983,0.000000,-1482.028816,8536.314272,0.000000
#18129.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5726472.102111,1113061.307334,0.000000,-1505.031789,8531.878596,0.000000
#18131.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5723439.049235,1130120.569494,0.000000,-1528.019116,8527.375090,0.000000
#18133.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5720360.037557,1147170.756874,0.000000,-1550.990562,8522.803823,0.000000
#18135.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5717235.099073,1164211.734019,0.000000,-1573.945893,8518.164865,0.000000
#18137.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5714064.266247,1181243.365616,0.000000,-1596.884875,8513.458284,0.000000
#18139.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5710847.572010,1198265.516490,0.000000,-1619.807275,8508.684152,0.000000
#18141.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5707585.049759,1215278.051613,0.000000,-1642.712860,8503.842540,0.000000
#18143.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5704276.733356,1232280.836097,0.000000,-1665.601397,8498.933523,0.000000
#18145.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5700922.657129,1249273.735206,0.000000,-1688.472655,8493.957174,0.000000
#18147.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5697522.855868,1266256.614350,0.000000,-1711.326402,8488.913567,0.000000
#18149.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5694077.364827,1283229.339089,0.000000,-1734.162406,8483.802779,0.000000
#18151.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5690586.219722,1300191.775138,0.000000,-1756.980437,8478.624887,0.000000
#18153.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5687049.456731,1317143.788365,0.000000,-1779.780264,8473.379967,0.000000
#18155.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5683467.112490,1334085.244796,0.000000,-1802.561658,8468.068100,0.000000
#18157.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5679839.224097,1351016.010615,0.000000,-1825.324387,8462.689365,0.000000
#18159.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5676165.829109,1367935.952166,0.000000,-1848.068225,8457.243843,0.000000
#18161.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5672446.965540,1384844.935956,0.000000,-1870.792940,8451.731614,0.000000
#18163.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5668682.671860,1401742.828656,0.000000,-1893.498307,8446.152763,0.000000
#18165.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5664872.986997,1418629.497103,0.000000,-1916.184095,8440.507372,0.000000
#18167.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5661017.950332,1435504.808303,0.000000,-1938.850079,8434.795526,0.000000
#18169.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5657117.601704,1452368.629432,0.000000,-1961.496031,8429.017311,0.000000
#18171.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5653171.981402,1469220.827836,0.000000,-1984.121725,8423.172813,0.000000
#18173.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5649181.130167,1486061.271037,0.000000,-2006.726934,8417.262119,0.000000
#18175.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5645145.089196,1502889.826731,0.000000,-2029.311434,8411.285318,0.000000
#18177.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5641063.900132,1519706.362793,0.000000,-2051.874999,8405.242498,0.000000
#18179.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5636937.605069,1536510.747277,0.000000,-2074.417405,8399.133751,0.000000
#18181.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5632766.246551,1553302.848418,0.000000,-2096.938427,8392.959166,0.000000
#18183.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5628549.867567,1570082.534633,0.000000,-2119.437842,8386.718837,0.000000
#18185.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5624288.511556,1586849.674525,0.000000,-2141.915427,8380.412855,0.000000
#18187.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5619982.222400,1603604.136885,0.000000,-2164.370959,8374.041316,0.000000
#18189.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5615631.044426,1620345.790690,0.000000,-2186.804216,8367.604313,0.000000
#18191.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5611235.022406,1637074.505110,0.000000,-2209.214977,8361.101942,0.000000
#18193.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5606794.201555,1653790.149504,0.000000,-2231.603021,8354.534300,0.000000
#18195.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5602308.627526,1670492.593430,0.000000,-2253.968127,8347.901485,0.000000
#18197.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5597778.346417,1687181.706636,0.000000,-2276.310074,8341.203594,0.000000
#18199.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5593203.404763,1703857.359072,0.000000,-2298.628644,8334.440727,0.000000
#18201.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5588583.849537,1720519.420887,0.000000,-2320.923618,8327.612984,0.000000
#18203.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5583919.728152,1737167.762428,0.000000,-2343.194777,8320.720467,0.000000
#18205.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5579211.088455,1753802.254249,0.000000,-2365.441903,8313.763276,0.000000
#18207.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5574457.978728,1770422.767106,0.000000,-2387.664779,8306.741516,0.000000
#18209.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5569660.447689,1787029.171963,0.000000,-2409.863188,8299.655289,0.000000
#18211.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5564818.544487,1803621.339991,0.000000,-2432.036915,8292.504701,0.000000
#18213.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5559932.318704,1820199.142574,0.000000,-2454.185742,8285.289856,0.000000
#18215.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5555001.820354,1836762.451303,0.000000,-2476.309456,8278.010862,0.000000
#18217.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5550027.099877,1853311.137988,0.000000,-2498.407841,8270.667824,0.000000
#18219.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5545008.208146,1869845.074649,0.000000,-2520.480684,8263.260852,0.000000
#18221.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5539945.196457,1886364.133526,0.000000,-2542.527772,8255.790054,0.000000
#18223.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5534838.116535,1902868.187078,0.000000,-2564.548891,8248.255540,0.000000
#18225.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5529687.020529,1919357.107983,0.000000,-2586.543829,8240.657421,0.000000
#18227.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5524491.961013,1935830.769141,0.000000,-2608.512375,8232.995807,0.000000
#18229.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5519252.990982,1952289.043676,0.000000,-2630.454318,8225.270812,0.000000
#18231.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5513970.163853,1968731.804939,0.000000,-2652.369446,8217.482549,0.000000
#18233.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5508643.533464,1985158.926505,0.000000,-2674.257552,8209.631131,0.000000
#18235.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5503273.154071,2001570.282182,0.000000,-2696.118424,8201.716673,0.000000
#18237.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5497859.080349,2017965.746003,0.000000,-2717.951855,8193.739291,0.000000
#18239.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5492401.367388,2034345.192239,0.000000,-2739.757636,8185.699101,0.000000
#18241.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5486900.070696,2050708.495390,0.000000,-2761.535561,8177.596221,0.000000
#18243.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5481355.246192,2067055.530194,0.000000,-2783.285422,8169.430769,0.000000
#18245.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5475766.950210,2083386.171624,0.000000,-2805.007013,8161.202863,0.000000
#18247.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5470135.239496,2099700.294895,0.000000,-2826.700129,8152.912623,0.000000
#18249.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5464460.171204,2115997.775458,0.000000,-2848.364565,8144.560171,0.000000
#18251.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5458741.802900,2132278.489009,0.000000,-2870.000116,8136.145626,0.000000
#18253.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5452980.192556,2148542.311485,0.000000,-2891.606579,8127.669112,0.000000
#18255.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5447175.398552,2164789.119070,0.000000,-2913.183752,8119.130751,0.000000
#18257.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5441327.479670,2181018.788195,0.000000,-2934.731431,8110.530666,0.000000
#18259.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5435436.495100,2197231.195536,0.000000,-2956.249415,8101.868983,0.000000
#18261.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5429502.504434,2213426.218022,0.000000,-2977.737503,8093.145826,0.000000
#18263.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5423525.567662,2229603.732831,0.000000,-2999.195494,8084.361322,0.000000
#18265.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5417505.745178,2245763.617396,0.000000,-3020.623190,8075.515598,0.000000
#18267.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5411443.097773,2261905.749401,0.000000,-3042.020391,8066.608780,0.000000
#18269.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5405337.686634,2278030.006790,0.000000,-3063.386898,8057.640997,0.000000
#18271.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5399189.573348,2294136.267762,0.000000,-3084.722515,8048.612379,0.000000
#18273.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5392998.819892,2310224.410775,0.000000,-3106.027043,8039.523054,0.000000
#18275.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5386765.488640,2326294.314548,0.000000,-3127.300287,8030.373155,0.000000
#18277.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Satelite,0.100000,5380489.642356,2342345.858060,0.000000,-3148.542050,8021.162811,0.000000
#18279.000000
Earth,5972190000000000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
