24745549643.728397,-783098479038.414185,2694098180.160073
24745575440.723713,-783098476969.935425,2694097594.279252
24745601237.718998,-783098474901.455933,2694097008.398428
24745627034.714260,-783098472832.975464,2694096422.517601
24745652831.709492,-783098470764.494263,2694095836.636770
24745678628.704697,-783098468696.012085,2694095250.755937
24745704425.699875,-783098466627.529175,2694094664.875101
24745730222.695023,-783098464559.045288,2694094078.994262
24745756019.690144,-783098462490.560669,2694093493.113420
24745781816.685238,-783098460422.075073,2694092907.232575
24745807613.680302,-783098458353.588623,2694092321.351727
24745833410.675343,-783098456285.101318,2694091735.470876
24745859207.670353,-783098454216.613159,2694091149.590023
24745885004.665337,-783098452148.124146,2694090563.709166
24745910801.660294,-783098450079.634277,2694089977.828306
24745936598.655220,-783098448011.143555,2694089391.947443
24745962395.650124,-783098445942.651978,2694088806.066577
24745988192.644997,-783098443874.159546,2694088220.185709
24746013989.639839,-783098441805.666138,2694087634.304837
24746039786.634659,-783098439737.171997,2694087048.423963
24746065583.629448,-783098437668.676880,2694086462.543085
24746091380.624210,-783098435600.181030,2694085876.662205
24746117177.618946,-783098433531.684204,2694085290.781322
24746142974.613651,-783098431463.186646,2694084704.900435
24746168771.608334,-783098429394.688110,2694084119.019546
24746194568.602985,-783098427326.188843,2694083533.138653
24746220365.597610,-783098425257.688599,2694082947.257758
24746246162.592209,-783098423189.187500,2694082361.376860
24746271959.586777,-783098421120.685547,2694081775.495958
24746297756.581322,-783098419052.182739,2694081189.615054
24746323553.575836,-783098416983.679077,2694080603.734147
24746349350.570320,-783098414915.174561,2694080017.853237
24746375147.564781,-783098412846.669189,2694079431.972324
24746400944.559212,-783098410778.162964,2694078846.091408
24746426741.553616,-783098408709.655884,2694078260.210489
24746452538.547993,-783098406641.147827,2694077674.329567
24746478335.542339,-783098404572.639038,2694077088.448643
24746504132.536663,-783098402504.129272,2694076502.567715
24746529929.530956,-783098400435.618774,2694075916.686784
24746555726.525223,-783098398367.107300,2694075330.805850
24746581523.519463,-783098396298.595093,2694074744.924913
