92568625660.429550,116226681125.764374,-3503819.140657
92568578355.356613,116226718347.992203,-3503819.143275
92568531050.268448,116226755570.201187,-3503819.145892
92568483745.165054,116226792792.391327,-3503819.148508
92568436440.046417,116226830014.562637,-3503819.151124
92568389134.912552,116226867236.715103,-3503819.153738
92568341829.763443,116226904458.848724,-3503819.156352
92568294524.599106,116226941680.963516,-3503819.158964
92568247219.419540,116226978903.059448,-3503819.161576
92568199914.224731,116227016125.136551,-3503819.164187
92568152609.014694,116227053347.194809,-3503819.166797
92568105303.789413,116227090569.234222,-3503819.169407
92568057998.548904,116227127791.254807,-3503819.172015
92568010693.293167,116227165013.256546,-3503819.174623
92567963388.022186,116227202235.239441,-3503819.177229
92567916082.735977,116227239457.203506,-3503819.179835
92567868777.434525,116227276679.148727,-3503819.182440
92567821472.117844,116227313901.075104,-3503819.185044
92567774166.785934,116227351122.982651,-3503819.187647
92567726861.438782,116227388344.871353,-3503819.190250
92567679556.076401,116227425566.741211,-3503819.192851
92567632250.698776,116227462788.592239,-3503819.195452
92567584945.305923,116227500010.424423,-3503819.198051
92567537639.897842,116227537232.237762,-3503819.200650
92567490334.474518,116227574454.032272,-3503819.203248
92567443029.035965,116227611675.807938,-3503819.205845
92567395723.582184,116227648897.564758,-3503819.208442
92567348418.113159,116227686119.302750,-3503819.211037
92567301112.628906,116227723341.021896,-3503819.213631
92567253807.129425,116227760562.722198,-3503819.216225
92567206501.614700,116227797784.403656,-3503819.218818
92567159196.084747,116227835006.066269,-3503819.221410
92567111890.539551,116227872227.710052,-3503819.224001
92567064584.979126,116227909449.334991,-3503819.226591
92567017279.403473,116227946670.941086,-3503819.229180
92566969973.812576,116227983892.528351,-3503819.231769
92566922668.206451,116228021114.096771,-3503819.234356
92566875362.585083,116228058335.646347,-3503819.236943
92566828056.948486,116228095557.177094,-3503819.239529
92566780751.296661,116228132778.688995,-3503819.242114
92566733445.629593,116228170000.182053,-3503819.244698
92566686139.947296,116228207221.656281,-3503819.247281
92566638834.249756,116228244443.111664,-3503819.249864
92566591528.536987,116228281664.548203,-3503819.252445
92566544222.808990,116228318885.965912,-3503819.255026
92566496917.065750,116228356107.364777,-3503819.257606
92566449611.307281,116228393328.744797,-3503819.260184
92566402305.533585,116228430550.105972,-3503819.262762
92566354999.744644,116228467771.448303,-3503819.265340
92566307693.940475,116228504992.771805,-3503819.267916
92566260388.121078,116228542214.076462,-3503819.270491
92566213082.286438,116228579435.362274,-3503819.273066
92566165776.436569,116228616656.629257,-3503819.275640
92566118470.571457,116228653877.877396,-3503819.278212
92566071164.691116,116228691099.106689,-3503819.280784
92566023858.795547,116228728320.317154,-3503819.283356
92565976552.884735,116228765541.508774,-3503819.285926
92565929246.958694,116228802762.681549,-3503819.288495
92565881941.017410,116228839983.835495,-3503819.291064
92565834635.060898,116228877204.970596,-3503819.293631
92565787329.089157,116228914426.086853,-3503819.296198
92565740023.102188,116228951647.184280,-3503819.298764
92565692717.099976,116228988868.262848,-3503819.301329
92565645411.082535,116229026089.322586,-3503819.303893
92565598105.049850,116229063310.363480,-3503819.306456
92565550799.001938,116229100531.385529,-3503819.309019
92565503492.938797,116229137752.388748,-3503819.311580
92565456186.860413,116229174973.373123,-3503819.314141
92565408880.766800,116229212194.338654,-3503819.316701
92565361574.657944,116229249415.285355,-3503819.319260
92565314268.533859,116229286636.213211,-3503819.321818
92565266962.394547,116229323857.122223,-3503819.324375
92565219656.240005,116229361078.012405,-3503819.326931
92565172350.070221,116229398298.883743,-3503819.329487
92565125043.885208,116229435519.736237,-3503819.332042
92565077737.684952,116229472740.569885,-3503819.334595
92565030431.469467,116229509961.384689,-3503819.337148
92564983125.238754,116229547182.180664,-3503819.339700
92564935818.992798,116229584402.957794,-3503819.342251
92564888512.731613,116229621623.716080,-3503819.344802
92564841206.455185,116229658844.455536,-3503819.347351
92564793900.163528,116229696065.176147,-3503819.349900
92564746593.856644,116229733285.877914,-3503819.352447
92564699287.534531,116229770506.560852,-3503819.354994
92564651981.197174,116229807727.224945,-3503819.357540
92564604674.844589,116229844947.870193,-3503819.360085
92564557368.476761,116229882168.496613,-3503819.362629
92564510062.093704,116229919389.104172,-3503819.365173
92564462755.695419,116229956609.692902,-3503819.367715
92564415449.281891,116229993830.262787,-3503819.370257
92564368142.853134,116230031050.813828,-3503819.372797
92564320836.409149,116230068271.346039,-3503819.375337
92564273529.949921,116230105491.859406,-3503819.377876
92564226223.475464,116230142712.353928,-3503819.380414
92564178916.985779,116230179932.829620,-3503819.382952
92564131610.480850,116230217153.286469,-3503819.385488
92564084303.960693,116230254373.724472,-3503819.388024
92564036997.425293,116230291594.143646,-3503819.390558
92563989690.874664,116230328814.543961,-3503819.393092
92563942384.308807,116230366034.925446,-3503819.395625
92563895077.727722,116230403255.288086,-3503819.398157
92563847771.131393,116230440475.631882,-3503819.400688
92563800464.519836,116230477695.956848,-3503819.403219
92563753157.893036,116230514916.262970,-3503819.405748
92563705851.251007,116230552136.550247,-3503819.408277
92563658544.593750,116230589356.818695,-3503819.410804
92563611237.921265,116230626577.068298,-3503819.413331
92563563931.233536,116230663797.299057,-3503819.415857
92563516624.530579,116230701017.510971,-3503819.418382
92563469317.812378,116230738237.704041,-3503819.420907
92563422011.078949,116230775457.878281,-3503819.423430
92563374704.330292,116230812678.033676,-3503819.425952
92563327397.566391,116230849898.170227,-3503819.428474
92563280090.787262,116230887118.287949,-3503819.430995
92563232783.992905,116230924338.386826,-3503819.433515
92563185477.183304,116230961558.466858,-3503819.436034
92563138170.358475,116230998778.528061,-3503819.438552
92563090863.518417,116231035998.570404,-3503819.441069
92563043556.663116,116231073218.593918,-3503819.443586
92562996249.792587,116231110438.598587,-3503819.446101
92562948942.906830,116231147658.584412,-3503819.448616
92562901636.005829,116231184878.551407,-3503819.451130
92562854329.089600,116231222098.499557,-3503819.453643
92562807022.158142,116231259318.428864,-3503819.456155
92562759715.211441,116231296538.339340,-3503819.458666
92562712408.249512,116231333758.230972,-3503819.461177
92562665101.272354,116231370978.103760,-3503819.463686
92562617794.279953,116231408197.957703,-3503819.466195
92562570487.272324,116231445417.792801,-3503819.468702
92562523180.249466,116231482637.609070,-3503819.471209
92562475873.211365,116231519857.406494,-3503819.473715
92562428566.158035,116231557077.185074,-3503819.476221
92562381259.089478,116231594296.944824,-3503819.478725
92562333952.005676,116231631516.685730,-3503819.481228
92562286644.906647,116231668736.407791,-3503819.483731
92562239337.792389,116231705956.111008,-3503819.486233
92562192030.662888,116231743175.795380,-3503819.488733
92562144723.518158,116231780395.460922,-3503819.491233
92562097416.358200,116231817615.107620,-3503819.493732
92562050109.182999,116231854834.735474,-3503819.496231
92562002801.992569,116231892054.344498,-3503819.498728
92561955494.786911,116231929273.934677,-3503819.501225
92561908187.566010,116231966493.506012,-3503819.503720
92561860880.329880,116232003713.058502,-3503819.506215
92561813573.078522,116232040932.592148,-3503819.508709
92561766265.811920,116232078152.106964,-3503819.511202
92561718958.530090,116232115371.602936,-3503819.513694
92561671651.233032,116232152591.080063,-3503819.516185
92561624343.920731,116232189810.538361,-3503819.518676
92561577036.593201,116232227029.977814,-3503819.521165
92561529729.250443,116232264249.398422,-3503819.523654
92561482421.892441,116232301468.800186,-3503819.526142
92561435114.519211,116232338688.183105,-3503819.528629
92561387807.130753,116232375907.547195,-3503819.531115
92561340499.727066,116232413126.892441,-3503819.533600
92561293192.308136,116232450346.218842,-3503819.536084
92561245884.873978,116232487565.526413,-3503819.538568
92561198577.424576,116232524784.815140,-3503819.541050
92561151269.959946,116232562004.085022,-3503819.543532
92561103962.480087,116232599223.336060,-3503819.546013
92561056654.985001,116232636442.568253,-3503819.548493
92561009347.474670,116232673661.781616,-3503819.550972
92560962039.949112,116232710880.976135,-3503819.553451
92560914732.408325,116232748100.151810,-3503819.555928
92560867424.852295,116232785319.308655,-3503819.558404
92560820117.281036,116232822538.446655,-3503819.560880
92560772809.694550,116232859757.565811,-3503819.563355
92560725502.092819,116232896976.666122,-3503819.565829
92560678194.475861,116232934195.747589,-3503819.568302
92560630886.843674,116232971414.810226,-3503819.570774
92560583579.196243,116233008633.854019,-3503819.573246
92560536271.533585,116233045852.878967,-3503819.575716
92560488963.855698,116233083071.885086,-3503819.578186
92560441656.162582,116233120290.872345,-3503819.580654
92560394348.454224,116233157509.840775,-3503819.583122
92560347040.730637,116233194728.790359,-3503819.585589
92560299732.991806,116233231947.721100,-3503819.588055
92560252425.237747,116233269166.633011,-3503819.590521
92560205117.468460,116233306385.526077,-3503819.592985
92560157809.683945,116233343604.400299,-3503819.595449
92560110501.884186,116233380823.255676,-3503819.597911
92560063194.069199,116233418042.092209,-3503819.600373
92560015886.238983,116233455260.909912,-3503819.602834
92559968578.393524,116233492479.708771,-3503819.605294
92559921270.532837,116233529698.488785,-3503819.607753
92559873962.656921,116233566917.249969,-3503819.610211
92559826654.765778,116233604135.992310,-3503819.612669
92559779346.859390,116233641354.715805,-3503819.615126
92559732038.937775,116233678573.420456,-3503819.617581
92559684731.000916,116233715792.106262,-3503819.620036
92559637423.048828,116233753010.773239,-3503819.622490
92559590115.081512,116233790229.421371,-3503819.624943
92559542807.098969,116233827448.050659,-3503819.627395
92559495499.101181,116233864666.661118,-3503819.629847
92559448191.088165,116233901885.252716,-3503819.632297
92559400883.059921,116233939103.825485,-3503819.634747
92559353575.016434,116233976322.379410,-3503819.637196
92559306266.957718,116234013540.914490,-3503819.639644
92559258958.883774,116234050759.430740,-3503819.642091
92559211650.794601,116234087977.928131,-3503819.644537
92559164342.690186,116234125196.406693,-3503819.646982
92559117034.570541,116234162414.866409,-3503819.649427
92559069726.435669,116234199633.307281,-3503819.651870
92559022418.285553,116234236851.729324,-3503819.654313
92558975110.120209,116234274070.132523,-3503819.656755
92558927801.939636,116234311288.516876,-3503819.659196
92558880493.743820,116234348506.882385,-3503819.661636
92558833185.532776,116234385725.229050,-3503819.664075
92558785877.306503,116234422943.556885,-3503819.666513
92558738569.064987,116234460161.865875,-3503819.668951
92558691260.808243,116234497380.156021,-3503819.671388
92558643952.536270,116234534598.427338,-3503819.673823
92558596644.249069,116234571816.679794,-3503819.676258
92558549335.946625,116234609034.913422,-3503819.678692
92558502027.628952,116234646253.128204,-3503819.681126
92558454719.296051,116234683471.324142,-3503819.683558
92558407410.947906,116234720689.501251,-3503819.685989
92558360102.584534,116234757907.659515,-3503819.688420
92558312794.205933,116234795125.798935,-3503819.690849
92558265485.812103,116234832343.919510,-3503819.693278
92558218177.403030,116234869562.021240,-3503819.695706
92558170868.978729,116234906780.104141,-3503819.698133
92558123560.539200,116234943998.168198,-3503819.700560
92558076252.084427,116234981216.213409,-3503819.702985
92558028943.614426,116235018434.239777,-3503819.705409
92557981635.129196,116235055652.247299,-3503819.707833
92557934326.628738,116235092870.235992,-3503819.710256
92557887018.113037,116235130088.205841,-3503819.712678
92557839709.582108,116235167306.156845,-3503819.715099
92557792401.035950,116235204524.089020,-3503819.717519
92557745092.474548,116235241742.002335,-3503819.719938
92557697783.897919,116235278959.896820,-3503819.722357
92557650475.306061,116235316177.772461,-3503819.724774
92557603166.698975,116235353395.629257,-3503819.727191
92557555858.076645,116235390613.467224,-3503819.729607
92557508549.439087,116235427831.286331,-3503819.732022
92557461240.786301,116235465049.086609,-3503819.734436
92557413932.118271,116235502266.868042,-3503819.736849
92557366623.435013,116235539484.630630,-3503819.739261
92557319314.736526,116235576702.374390,-3503819.741673
92557272006.022812,116235613920.099289,-3503819.744083
92557224697.293854,116235651137.805359,-3503819.746493
92557177388.549667,116235688355.492584,-3503819.748902
92557130079.790253,116235725573.160965,-3503819.751310
92557082771.015594,116235762790.810516,-3503819.753717
92557035462.225708,116235800008.441208,-3503819.756123
92556988153.420593,116235837226.053070,-3503819.758529
92556940844.600250,116235874443.646088,-3503819.760933
92556893535.764664,116235911661.220261,-3503819.763337
92556846226.913849,116235948878.775604,-3503819.765740
92556798918.047806,116235986096.312103,-3503819.768142
92556751609.166534,116236023313.829758,-3503819.770543
92556704300.270020,116236060531.328568,-3503819.772943
92556656991.358276,116236097748.808533,-3503819.775342
92556609682.431305,116236134966.269669,-3503819.777741
92556562373.489105,116236172183.711960,-3503819.780138
92556515064.531662,116236209401.135406,-3503819.782535
92556467755.558990,116236246618.540009,-3503819.784931
92556420446.571091,116236283835.925766,-3503819.787326
92556373137.567947,116236321053.292694,-3503819.789720
92556325828.549576,116236358270.640778,-3503819.792113
92556278519.515976,116236395487.970016,-3503819.794506
92556231210.467148,116236432705.280411,-3503819.796897
92556183901.403076,116236469922.571960,-3503819.799288
92556136592.323776,116236507139.844681,-3503819.801678
92556089283.229248,116236544357.098557,-3503819.804067
92556041974.119476,116236581574.333588,-3503819.806455
92555994664.994476,116236618791.549774,-3503819.808842
92555947355.854248,116236656008.747116,-3503819.811228
92555900046.698792,116236693225.925629,-3503819.813614
92555852737.528107,116236730443.085297,-3503819.815998
92555805428.342178,116236767660.226120,-3503819.818382
92555758119.141022,116236804877.348099,-3503819.820765
92555710809.924637,116236842094.451233,-3503819.823147
92555663500.693008,116236879311.535538,-3503819.825528
92555616191.446152,116236916528.600998,-3503819.827908
92555568882.184067,116236953745.647614,-3503819.830288
92555521572.906754,116236990962.675385,-3503819.832666
92555474263.614197,116237028179.684311,-3503819.835044
92555426954.306412,116237065396.674408,-3503819.837421
92555379644.983398,116237102613.645660,-3503819.839797
92555332335.645157,116237139830.598068,-3503819.842172
92555285026.291672,116237177047.531631,-3503819.844546
92555237716.922958,116237214264.446350,-3503819.846919
92555190407.539017,116237251481.342239,-3503819.849291
92555143098.139847,116237288698.219269,-3503819.851663
92555095788.725433,116237325915.077469,-3503819.854034
92555048479.295792,116237363131.916824,-3503819.856404
92555001169.850922,116237400348.737335,-3503819.858773
92554953860.390808,116237437565.539017,-3503819.861141
92554906550.915466,116237474782.321838,-3503819.863508
92554859241.424896,116237511999.085831,-3503819.865874
92554811931.919098,116237549215.830978,-3503819.868240
92554764622.398071,116237586432.557281,-3503819.870604
92554717312.861801,116237623649.264755,-3503819.872968
92554670003.310303,116237660865.953369,-3503819.875331
92554622693.743576,116237698082.623154,-3503819.877693
92554575384.161606,116237735299.274094,-3503819.880054
92554528074.564407,116237772515.906189,-3503819.882415
92554480764.951981,116237809732.519455,-3503819.884774
92554433455.324326,116237846949.113861,-3503819.887133
92554386145.681442,116237884165.689438,-3503819.889490
92554338836.023315,116237921382.246170,-3503819.891847
92554291526.349960,116237958598.784058,-3503819.894203
92554244216.661377,116237995815.303101,-3503819.896558
92554196906.957550,116238033031.803299,-3503819.898912
92554149597.238495,116238070248.284668,-3503819.901266
92554102287.504211,116238107464.747192,-3503819.903618
92554054977.754700,116238144681.190872,-3503819.905970
92554007667.989960,116238181897.615707,-3503819.908321
92553960358.209976,116238219114.021698,-3503819.910671
92553913048.414764,116238256330.408859,-3503819.913020
92553865738.604324,116238293546.777161,-3503819.915368
92553818428.778656,116238330763.126633,-3503819.917715
92553771118.937744,116238367979.457260,-3503819.920061
92553723809.081604,116238405195.769043,-3503819.922407
92553676499.210236,116238442412.061996,-3503819.924752
92553629189.323639,116238479628.336090,-3503819.927095
92553581879.421799,116238516844.591354,-3503819.929438
92553534569.504730,116238554060.827774,-3503819.931780
92553487259.572433,116238591277.045349,-3503819.934122
92553439949.624908,116238628493.244080,-3503819.936462
92553392639.662140,116238665709.423965,-3503819.938801
92553345329.684143,116238702925.585022,-3503819.941140
92553298019.690918,116238740141.727234,-3503819.943478
92553250709.682465,116238777357.850601,-3503819.945815
92553203399.658783,116238814573.955124,-3503819.948151
92553156089.619858,116238851790.040802,-3503819.950486
92553108779.565704,116238889006.107651,-3503819.952820
92553061469.496323,116238926222.155640,-3503819.955154
92553014159.411697,116238963438.184799,-3503819.957486
92552966849.311844,116239000654.195114,-3503819.959818
92552919539.196762,116239037870.186584,-3503819.962149
92552872229.066452,116239075086.159225,-3503819.964478
92552824918.920914,116239112302.113007,-3503819.966808
92552777608.760132,116239149518.047958,-3503819.969136
92552730298.584122,116239186733.964066,-3503819.971463
92552682988.392883,116239223949.861328,-3503819.973790
92552635678.186417,116239261165.739746,-3503819.976115
92552588367.964706,116239298381.599319,-3503819.978440
92552541057.727768,116239335597.440063,-3503819.980764
92552493747.475601,116239372813.261963,-3503819.983087
92552446437.208206,116239410029.065018,-3503819.985409
92552399126.925583,116239447244.849228,-3503819.987730
92552351816.627716,116239484460.614594,-3503819.990051
92552304506.314621,116239521676.361130,-3503819.992370
92552257195.986298,116239558892.088806,-3503819.994689
92552209885.642746,116239596107.797653,-3503819.997007
92552162575.283951,116239633323.487656,-3503819.999323
92552115264.909927,116239670539.158813,-3503820.001639
92552067954.520676,116239707754.811127,-3503820.003955
92552020644.116196,116239744970.444595,-3503820.006269
92551973333.696487,116239782186.059235,-3503820.008582
92551926023.261536,116239819401.655029,-3503820.010895
92551878712.811356,116239856617.231979,-3503820.013207
92551831402.345947,116239893832.790085,-3503820.015518
92551784091.865311,116239931048.329346,-3503820.017828
92551736781.369431,116239968263.849777,-3503820.020137
92551689470.858322,116240005479.351349,-3503820.022445
92551642160.331985,116240042694.834091,-3503820.024752
92551594849.790421,116240079910.297989,-3503820.027059
92551547539.233627,116240117125.743042,-3503820.029364
92551500228.661591,116240154341.169250,-3503820.031669
92551452918.074326,116240191556.576614,-3503820.033973
92551405607.471832,116240228771.965149,-3503820.036276
92551358296.854111,116240265987.334824,-3503820.038578
92551310986.221146,116240303202.685669,-3503820.040880
92551263675.572952,116240340418.017670,-3503820.043180
92551216364.909531,116240377633.330826,-3503820.045480
92551169054.230881,116240414848.625137,-3503820.047778
92551121743.537003,116240452063.900604,-3503820.050076
92551074432.827881,116240489279.157242,-3503820.052373
92551027122.103531,116240526494.395035,-3503820.054669
92550979811.363953,116240563709.613983,-3503820.056965
92550932500.609146,116240600924.814087,-3503820.059259
92550885189.839096,116240638139.995346,-3503820.061552
92550837879.053818,116240675355.157776,-3503820.063845
92550790568.253311,116240712570.301346,-3503820.066137
92550743257.437576,116240749785.426086,-3503820.068428
92550695946.606613,116240787000.531982,-3503820.070718
92550648635.760406,116240824215.619034,-3503820.073007
92550601324.898972,116240861430.687241,-3503820.075295
92550554014.022308,116240898645.736603,-3503820.077583
92550506703.130417,116240935860.767136,-3503820.079869
92550459392.223297,116240973075.778809,-3503820.082155
92550412081.300934,116241010290.771652,-3503820.084440
92550364770.363342,116241047505.745651,-3503820.086724
92550317459.410522,116241084720.700806,-3503820.089007
92550270148.442474,116241121935.637115,-3503820.091289
92550222837.459198,116241159150.554581,-3503820.093570
92550175526.460678,116241196365.453217,-3503820.095851
92550128215.446930,116241233580.332993,-3503820.098130
92550080904.417953,116241270795.193939,-3503820.100409
92550033593.373749,116241308010.036041,-3503820.102687
92549986282.314301,116241345224.859299,-3503820.104964
92549938971.239624,116241382439.663712,-3503820.107240
92549891660.149719,116241419654.449280,-3503820.109516
92549844349.044586,116241456869.216019,-3503820.111790
92549797037.924225,116241494083.963898,-3503820.114063
92549749726.788635,116241531298.692947,-3503820.116336
92549702415.637802,116241568513.403152,-3503820.118608
92549655104.471741,116241605728.094513,-3503820.120879
92549607793.290451,116241642942.767029,-3503820.123149
92549560482.093933,116241680157.420700,-3503820.125418
92549513170.882172,116241717372.055542,-3503820.127687
92549465859.655182,116241754586.671524,-3503820.129954
92549418548.412964,116241791801.268677,-3503820.132221
92549371237.155518,116241829015.846985,-3503820.134486
92549323925.882843,116241866230.406448,-3503820.136751
92549276614.594940,116241903444.947067,-3503820.139015
92549229303.291794,116241940659.468842,-3503820.141278
92549181991.973419,116241977873.971786,-3503820.143541
92549134680.639816,116242015088.455872,-3503820.145802
92549087369.290985,116242052302.921127,-3503820.148063
92549040057.926910,116242089517.367538,-3503820.150322
92548992746.547607,116242126731.795105,-3503820.152581
92548945435.153076,116242163946.203827,-3503820.154839
92548898123.743317,116242201160.593704,-3503820.157096
92548850812.318329,116242238374.964752,-3503820.159352
92548803500.878113,116242275589.316940,-3503820.161608
92548756189.422653,116242312803.650299,-3503820.163862
92548708877.951965,116242350017.964813,-3503820.166116
92548661566.466049,116242387232.260483,-3503820.168368
92548614254.964905,116242424446.537308,-3503820.170620
92548566943.448532,116242461660.795288,-3503820.172871
92548519631.916916,116242498875.034439,-3503820.175121
92548472320.370071,116242536089.254730,-3503820.177371
92548425008.807999,116242573303.456192,-3503820.179619
92548377697.230698,116242610517.638809,-3503820.181867
92548330385.638168,116242647731.802582,-3503820.184113
92548283074.030411,116242684945.947510,-3503820.186359
92548235762.407410,116242722160.073593,-3503820.188604
92548188450.769180,116242759374.180832,-3503820.190848
92548141139.115723,116242796588.269226,-3503820.193091
92548093827.447037,116242833802.338791,-3503820.195333
92548046515.763123,116242871016.389496,-3503820.197575
92547999204.063965,116242908230.421371,-3503820.199815
92547951892.349579,116242945444.434402,-3503820.202055
92547904580.619965,116242982658.428589,-3503820.204294
92547857268.875122,116243019872.403931,-3503820.206532
92547809957.115051,116243057086.360428,-3503820.208769
92547762645.339752,116243094300.298096,-3503820.211005
92547715333.549210,116243131514.216904,-3503820.213241
92547668021.743439,116243168728.116882,-3503820.215475
92547620709.922440,116243205941.998016,-3503820.217709
92547573398.086212,116243243155.860306,-3503820.219942
92547526086.234756,116243280369.703751,-3503820.222174
92547478774.368057,116243317583.528351,-3503820.224405
92547431462.486130,116243354797.334122,-3503820.226635
92547384150.588974,116243392011.121033,-3503820.228864
92547336838.676590,116243429224.889114,-3503820.231093
92547289526.748978,116243466438.638336,-3503820.233320
92547242214.806137,116243503652.368729,-3503820.235547
92547194902.848053,116243540866.080276,-3503820.237773
92547147590.874741,116243578079.772980,-3503820.239998
92547100278.886200,116243615293.446838,-3503820.242222
92547052966.882431,116243652507.101852,-3503820.244445
92547005654.863434,116243689720.738037,-3503820.246667
92546958342.829193,116243726934.355362,-3503820.248889
92546911030.779724,116243764147.953857,-3503820.251109
92546863718.715027,116243801361.533508,-3503820.253329
92546816406.635101,116243838575.094315,-3503820.255548
92546769094.539948,116243875788.636276,-3503820.257766
92546721782.429565,116243913002.159393,-3503820.259983
92546674470.303955,116243950215.663666,-3503820.262200
92546627158.163101,116243987429.149094,-3503820.264415
92546579846.007019,116244024642.615692,-3503820.266630
